scenario_id,hour,electric_load_kw,heat_load_kw,hydrogen_load_kg,grid_buy_kw,pv_used_kw,pv_curtail_kw,wind_used_kw,wind_curtail_kw,heat_pump_power_kw,heat_pump_heat_kw,is_heat_pump_on,gas_boiler_heat_kw,gas_consumption_m3,battery_charge_kw,battery_discharge_kw,battery_soc_kwh,is_battery_charging,is_battery_discharging,electrolyzer_power_kw,h2_production_kg,h2_charge_kg,h2_discharge_kg,h2_storage_kg,h2_external_supply_kg,h2_fuel_cell_kg,fuel_cell_power_kw,is_fuel_cell_on,is_electrolyzer_on,carbon_emission_kg,power_balance_residual_kw,heat_balance_residual_kw,hydrogen_balance_residual_kg,fuel_cell_conversion_residual_kw,case_label,study_id,study_title,base_scenario_id,x_label,x_value
B0,0,5200.0,6200.0,15.0,5066.666666666666,0.0,0.0,4200.0,0.0,2066.6666666666665,6200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,38.46153846153847,23.461538461538453,0.0,323.46153846153845,0.0,0.0,0.0,1.0,1.0,3282.693333333333,-4.547473508864641e-13,0.0,1.4210854715202004e-14,0.0,0.0 倍,battery_capacity_sensitivity,电池容量敏感性,S5,电池容量倍率,0.0
B0,1,5000.0,6100.0,15.0,4533.333333333333,0.0,0.0,4500.0,0.0,2033.3333333333333,6100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,38.46153846153847,23.461538461538467,0.0,346.9230769230769,0.0,0.0,0.0,1.0,1.0,2937.1466666666665,-1.1368683772161603e-12,0.0,0.0,0.0,0.0 倍,battery_capacity_sensitivity,电池容量敏感性,S5,电池容量倍率,0.0
B0,2,4800.0,6000.0,15.0,4000.0,0.0,0.0,4800.0,0.0,2000.0,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,38.46153846153847,23.461538461538467,0.0,370.38461538461536,0.0,0.0,0.0,1.0,1.0,2591.6,0.0,0.0,0.0,0.0,0.0 倍,battery_capacity_sensitivity,电池容量敏感性,S5,电池容量倍率,0.0
B0,3,4700.0,5900.0,15.0,3666.6666666666665,0.0,0.0,5000.0,0.0,1966.6666666666667,5900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,38.46153846153847,23.461538461538467,0.0,393.8461538461538,0.0,0.0,0.0,1.0,1.0,2375.633333333333,-6.821210263296962e-13,0.0,0.0,0.0,0.0 倍,battery_capacity_sensitivity,电池容量敏感性,S5,电池容量倍率,0.0
B0,4,4800.0,5800.0,20.0,1533.3333333333333,0.0,0.0,5200.0,0.0,1933.3333333333333,5800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,373.8461538461538,0.0,0.0,0.0,1.0,1.0,993.4466666666667,-2.2737367544323206e-13,0.0,0.0,0.0,0.0 倍,battery_capacity_sensitivity,电池容量敏感性,S5,电池容量倍率,0.0
B0,5,5200.0,6000.0,25.0,2040.0,160.0,0.0,5000.0,0.0,2000.0,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,348.8461538461538,0.0,0.0,0.0,1.0,1.0,1321.7160000000001,0.0,0.0,0.0,0.0,0.0 倍,battery_capacity_sensitivity,电池容量敏感性,S5,电池容量倍率,0.0
B0,6,6200.0,6500.0,40.0,2806.6666666666665,960.0,0.0,4600.0,0.0,2166.6666666666665,6500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,308.8461538461538,0.0,0.0,0.0,1.0,1.0,1818.4393333333333,-4.547473508864641e-13,0.0,0.0,0.0,0.0 倍,battery_capacity_sensitivity,电池容量敏感性,S5,电池容量倍率,0.0
B0,7,7000.0,7000.0,50.0,2933.333333333333,2400.0,0.0,4000.0,0.0,2333.3333333333335,7000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,258.8461538461538,0.0,0.0,0.0,1.0,1.0,1900.5066666666667,-1.3642420526593924e-12,0.0,0.0,0.0,0.0 倍,battery_capacity_sensitivity,电池容量敏感性,S5,电池容量倍率,0.0
B0,8,7600.0,6800.0,55.0,1866.6666666666665,4400.0,0.0,3600.0,0.0,2266.6666666666665,6800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,203.8461538461538,0.0,0.0,0.0,1.0,1.0,1209.4133333333332,-4.547473508864641e-13,0.0,0.0,0.0,0.0 倍,battery_capacity_sensitivity,电池容量敏感性,S5,电池容量倍率,0.0
B0,9,8100.0,6000.0,55.0,900.0,6000.0,0.0,3200.0,0.0,2000.0,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,148.8461538461538,0.0,0.0,0.0,1.0,1.0,583.11,0.0,0.0,0.0,0.0,0.0 倍,battery_capacity_sensitivity,电池容量敏感性,S5,电池容量倍率,0.0
